"","channel","channel_id","text","emote_id","subscription"
"1","Twitch",0,"ALLINTOVOTE",303785275,0
"2","Twitch",0,"ShowOfHands",303564554,0
"3","Twitch",0,"CTC",302955885,0
"4","Twitch",0,"FootGoal",302628617,0
"5","Twitch",0,"FootYellow",302628613,0
"6","Twitch",0,"FootBall",302628600,0
"7","Twitch",0,"BlackLivesMatter",302537250,0
"8","Twitch",0,"ExtraLife",302426269,0
"9","Twitch",0,"VirtualHug",301696583,0
"10","Twitch",0,"BOP",301428702,0
"11","Twitch",0,"PorscheWIN",300745158,0
"12","Twitch",0,"SingsNote",300116350,0
"13","Twitch",0,"SingsMic",300116349,0
"14","Twitch",0,"TwitchSings",300116344,0
"15","Twitch",0,"SoonerLater",2113050,0
"16","Twitch",0,"HolidayTree",1713825,0
"17","Twitch",0,"HolidaySanta",1713822,0
"18","Twitch",0,"HolidayPresent",1713819,0
"19","Twitch",0,"HolidayOrnament",1713818,0
"20","Twitch",0,"HolidayLog",1713816,0
"21","Twitch",0,"HolidayCookie",1713813,0
"22","Twitch",0,"GunRun",1584743,0
"23","Twitch",0,"PixelBob",1547903,0
"24","Twitch",0,"FBPenalty",1441289,0
"25","Twitch",0,"FBChallenge",1441285,0
"26","Twitch",0,"FBCatch",1441281,0
"27","Twitch",0,"FBBlock",1441276,0
"28","Twitch",0,"FBSpiral",1441273,0
"29","Twitch",0,"FBPass",1441271,0
"30","Twitch",0,"FBRun",1441261,0
"31","Twitch",0,"GenderFluidPride",1297281,0
"32","Twitch",0,"NonBinaryPride",1297279,0
"33","Twitch",0,"MaxLOL",1290325,0
"34","Twitch",0,"IntersexPride",1221184,0
"35","Twitch",0,"TwitchRPG",1220086,0
"36","Twitch",0,"PansexualPride",1130349,0
"37","Twitch",0,"AsexualPride",1130348,0
"38","Twitch",0,"TransgenderPride",1064995,0
"39","Twitch",0,"GayPride",1064991,0
"40","Twitch",0,"LesbianPride",1064988,0
"41","Twitch",0,"BisexualPride",1064987,0
"42","Twitch",0,"PinkMercy",1003190,0
"43","Twitch",0,"MercyWing2",1003189,0
"44","Twitch",0,"MercyWing1",1003187,0
"45","Twitch",0,"PartyHat",965738,0
"46","Twitch",0,"EarthDay",959018,0
"47","Twitch",0,"TombRaid",864205,0
"48","Twitch",0,"PopCorn",724216,0
"49","Twitch",0,"FBtouchdown",626795,0
"50","Twitch",0,"PurpleStar",624501,0
"51","Twitch",0,"GreenTeam",530890,0
"52","Twitch",0,"RedTeam",530888,0
"53","Twitch",0,"TPFufun",508650,0
"54","Twitch",0,"TwitchVotes",479745,0
"55","Twitch",0,"DarkMode",461298,0
"56","Twitch",0,"HSWP",446979,0
"57","Twitch",0,"HSCheers",444572,0
"58","Twitch",0,"PowerUpL",425688,0
"59","Twitch",0,"PowerUpR",425671,0
"60","Twitch",0,"LUL",425618,0
"61","Twitch",0,"EntropyWins",376765,0
"62","Twitch",0,"TPcrunchyroll",323914,0
"63","Twitch",0,"TwitchUnity",196892,0
"64","Twitch",0,"Squid4",191767,0
"65","Twitch",0,"Squid3",191764,0
"66","Twitch",0,"Squid2",191763,0
"67","Twitch",0,"Squid1",191762,0
"68","Twitch",0,"CrreamAwk",191313,0
"69","Twitch",0,"CarlSmile",166266,0
"70","Twitch",0,"TwitchLit",166263,0
"71","Twitch",0,"TehePelo",160404,0
"72","Twitch",0,"TearGlove",160403,0
"73","Twitch",0,"SabaPing",160402,0
"74","Twitch",0,"PunOko",160401,0
"75","Twitch",0,"KonCha",160400,0
"76","Twitch",0,"Kappu",160397,0
"77","Twitch",0,"InuyoFace",160396,0
"78","Twitch",0,"BigPhish",160395,0
"79","Twitch",0,"BegWan",160394,0
"80","Twitch",0,"ThankEgg",160392,0
"81","Twitch",0,"MorphinTime",156787,0
"82","Twitch",0,"TheIlluminati",145315,0
"83","Twitch",0,"TBAngel",143490,0
"84","Twitch",0,"MVGame",142140,0
"85","Twitch",0,"NinjaGrumpy",138325,0
"86","Twitch",0,"PartyTime",135393,0
"87","Twitch",0,"RlyTho",134256,0
"88","Twitch",0,"UWot",134255,0
"89","Twitch",0,"YouDontSay",134254,0
"90","Twitch",0,"KAPOW",133537,0
"91","Twitch",0,"ItsBoshyTime",133468,0
"92","Twitch",0,"CoolStoryBob",123171,0
"93","Twitch",0,"TriHard",120232,0
"94","Twitch",0,"SuperVinlin",118772,0
"95","Twitch",0,"FreakinStinkin",117701,0
"96","Twitch",0,"Poooound",117484,0
"97","Twitch",0,"CurseLit",116625,0
"98","Twitch",0,"BatChest",115234,0
"99","Twitch",0,"BrainSlug",115233,0
"100","Twitch",0,"PrimeMe",115075,0
"101","Twitch",0,"StrawBeary",114876,0
"102","Twitch",0,"RaccAttack",114870,0
"103","Twitch",0,"UncleNox",114856,0
"104","Twitch",0,"WTRuck",114847,0
"105","Twitch",0,"TooSpicy",114846,0
"106","Twitch",0,"Jebaited",114836,0
"107","Twitch",0,"DogFace",114835,0
"108","Twitch",0,"BlargNaut",114738,0
"109","Twitch",0,"TakeNRG",112292,0
"110","Twitch",0,"GivePLZ",112291,0
"111","Twitch",0,"imGlitch",112290,0
"112","Twitch",0,"pastaThat",112289,0
"113","Twitch",0,"copyThis",112288,0
"114","Twitch",0,"UnSane",111792,0
"115","Twitch",0,"DatSheffy",111700,0
"116","Twitch",0,"TheTarFu",111351,0
"117","Twitch",0,"PicoMause",111300,0
"118","Twitch",0,"TinyFace",111119,0
"119","Twitch",0,"DrinkPurple",110785,0
"120","Twitch",0,"DxCat",110734,0
"121","Twitch",0,"RuleFive",107030,0
"122","Twitch",0,"VoteNay",106294,0
"123","Twitch",0,"VoteYea",106293,0
"124","Twitch",0,"PJSugar",102556,0
"125","Twitch",0,"DoritosChip",102242,0
"126","Twitch",0,"OpieOP",100590,0
"127","Twitch",0,"FutureMan",98562,0
"128","Twitch",0,"ChefFrank",90129,0
"129","Twitch",0,"StinkyCheese",90076,0
"130","Twitch",0,"NomNom",90075,0
"131","Twitch",0,"SmoocherZ",89945,0
"132","Twitch",0,"cmonBruh",84608,0
"133","Twitch",0,"KappaWealth",81997,0
"134","Twitch",0,"MikeHogu",81636,0
"135","Twitch",0,"VoHiYo",81274,0
"136","Twitch",0,"KomodoHype",81273,0
"137","Twitch",0,"SeriousSloth",81249,0
"138","Twitch",0,"OSFrog",81248,0
"139","Twitch",0,"OhMyDog",81103,0
"140","Twitch",0,"KappaClaus",74510,0
"141","Twitch",0,"KappaRoss",70433,0
"142","Twitch",0,"MingLee",68856,0
"143","Twitch",0,"SeemsGood",64138,0
"144","Twitch",0,"twitchRaid",62836,0
"145","Twitch",0,"bleedPurple",62835,0
"146","Twitch",0,"duDudu",62834,0
"147","Twitch",0,"riPepperonis",62833,0
"148","Twitch",0,"NotLikeThis",58765,0
"149","Twitch",0,"DendiFace",58135,0
"150","Twitch",0,"CoolCat",58127,0
"151","Twitch",0,"KappaPride",55338,0
"152","Twitch",0,"ShadyLulu",52492,0
"153","Twitch",0,"ArgieB8",51838,0
"154","Twitch",0,"CorgiDerp",49106,0
"155","Twitch",0,"PraiseIt",38586,0
"156","Twitch",0,"TTours",38436,0
"157","Twitch",0,"mcaT",35063,0
"158","Twitch",0,"NotATK",34875,0
"159","Twitch",0,"HeyGuys",30259,0
"160","Twitch",0,"Mau5",30134,0
"161","Twitch",0,"PRChase",28328,0
"162","Twitch",0,"WutFace",28087,0
"163","Twitch",0,"BuddhaBar",27602,0
"164","Twitch",0,"PermaSmug",27509,0
"165","Twitch",0,"panicBasket",22998,0
"166","Twitch",0,"BabyRage",22639,0
"167","Twitch",0,"HassaanChop",20225,0
"168","Twitch",0,"TheThing",7427,0
"169","Twitch",0,"EleGiggle",4339,0
"170","Twitch",0,"RitzMitz",4338,0
"171","Twitch",0,"YouWHY",4337,0
"172","Twitch",0,"PipeHype",4240,0
"173","Twitch",0,"BrokeBack",4057,0
"174","Twitch",0,"ANELE",3792,0
"175","Twitch",0,"PanicVis",3668,0
"176","Twitch",0,"GrammarKing",3632,0
"177","Twitch",0,"PeoplesChamp",3412,0
"178","Twitch",0,"SoBayed",1906,0
"179","Twitch",0,"BigBrother",1904,0
"180","Twitch",0,"Keepo",1902,0
"181","Twitch",0,"Kippa",1901,0
"182","Twitch",0,"RalpherZ",1900,0
"183","Twitch",0,"TF2John",1899,0
"184","Twitch",0,"ThunBeast",1898,0
"185","Twitch",0,"WholeWheat",1896,0
"186","Twitch",0,"DAESuppy",973,0
"187","Twitch",0,"FailFish",360,0
"188","Twitch",0,"HotPokket",357,0
"189","Twitch",0,"4Head",354,0
"190","Twitch",0,"ResidentSleeper",245,0
"191","Twitch",0,"FUNgineer",244,0
"192","Twitch",0,"PMSTwin",92,0
"193","Twitch",0,"PogChamp",88,0
"194","Twitch",0,"ShazBotstix",87,0
"195","Twitch",0,"BibleThump",86,0
"196","Twitch",0,"AsianGlow",74,0
"197","Twitch",0,"DBstyle",73,0
"198","Twitch",0,"BloodTrail",69,0
"199","Twitch",0,"OneHand",66,0
"200","Twitch",0,"FrankerZ",65,0
"201","Twitch",0,"SMOrc",52,0
"202","Twitch",0,"ArsonNoSexy",50,0
"203","Twitch",0,"PunchTrees",47,0
"204","Twitch",0,"SSSsss",46,0
"205","Twitch",0,"Kreygasm",41,0
"206","Twitch",0,"KevinTurtle",40,0
"207","Twitch",0,"PJSalt",36,0
"208","Twitch",0,"SwiftRage",34,0
"209","Twitch",0,"DansGame",33,0
"210","Twitch",0,"GingerPower",32,0
"211","Twitch",0,"BCWarrior",30,0
"212","Twitch",0,"MrDestructoid",28,0
"213","Twitch",0,"JonCarnage",26,0
"214","Twitch",0,"Kappa",25,0
"215","Twitch",0,"RedCoat",22,0
"216","Twitch",0,"TheRinger",18,0
"217","Twitch",0,"StoneLightning",17,0
"218","Twitch",0,"OptimizePrime",16,0
"219","Twitch",0,"JKanStyle",15,0
"220","skipnho",63602976,"skipnhoOBG",101727,15955
"221","skipnho",63602976,"skipnhoBAD",101730,15955
"222","skipnho",63602976,"skipnhoLOVE",101932,15955
"223","skipnho",63602976,"skipnhoSkipMarginal",121982,15955
"224","skipnho",63602976,"skipnhoKappa",122113,15955
"225","skipnho",63602976,"skipnho18",140665,15955
"226","skipnho",63602976,"skipnhoTriste",140771,15955
"227","skipnho",63602976,"skipnhoGeneral",140833,15955
"228","skipnho",63602976,"skipnhoKlau",179434,15955
"229","skipnho",63602976,"skipnhoTuga",184148,15955
"230","skipnho",63602976,"skipnhoPRIDE",804843,15955
"231","skipnho",63602976,"skipnhoBan",1200370,15955
"232","skipnho",63602976,"skipnhoGodd",1200376,15955
"233","skipnho",63602976,"skipnhoVazoip",1200379,15955
"234","skipnho",63602976,"skipnhoThug",1212423,15955
"235","skipnho",63602976,"skipnhoDodoi",1227657,15955
"236","skipnho",63602976,"skipnhoMilenaskip",1710798,15955
"237","skipnho",63602976,"skipnhoFogo",1710805,15955
"238","skipnho",63602976,"skipnhoGoku",2025649,15955
"239","skipnho",63602976,"skipnhoZapzap",300746414,15955
"240","skipnho",63602976,"skipnhoSLR",300746431,15955
"241","skipnho",63602976,"skipnhoHumm",300749974,15955
"242","skipnho",63602976,"skipnhoBiagod",300749978,15955
"243","skipnho",63602976,"skipnhoVapo",301172194,15955
"244","skipnho",63602976,"skipnhoToma",301640772,15955
"245","skipnho",63602976,"skipnhoTrinka",301697266,15955
"246","skipnho",63602976,"skipnhoTruck",301701324,15955
"247","skipnho",63602976,"skipnhoVant",301889455,15955
"248","skipnho",63602976,"skipnhoGulag",301893899,15955
"249","skipnho",63602976,"skipnhoLoko",301893906,15955
"250","skipnho",63602976,"skipnhoWinner",301910475,15955
"251","skipnho",63602976,"skipnhoBola",301932812,15955
"252","skipnho",63602976,"skipnhoCKill",301932866,15955
"253","skipnho",63602976,"skipnhoPing",301948575,15955
"254","skipnho",63602976,"skipnhoRdol",301948581,15955
"255","skipnho",63602976,"skipnhoCabritoz",301948585,15955
"256","skipnho",63602976,"skipnhoNoseutempo",301965844,15955
"257","skipnho",63602976,"skipnhoAle",301986437,15955
"258","skipnho",63602976,"skipnhoStereo",301986446,15955
"259","skipnho",63602976,"skipnhoDrop",301994820,15955
"260","skipnho",63602976,"skipnhoCompra",301994934,15955
"261","skipnho",63602976,"skipnhoParanga",302007624,15955
"262","skipnho",63602976,"skipnhoClipa",302007631,15955
"263","skipnho",63602976,"skipnhoTaz",302290905,15955
"264","skipnho",63602976,"skipnhoJogouBem",302309190,15955
"265","skipnho",63602976,"skipnhoNadaMudou",302309195,15955
"266","skipnho",63602976,"skipnhoBlackbird",302309348,15955
"267","skipnho",63602976,"skipnhoClutch",302390564,15955
"268","skipnho",63602976,"skipnhoMacro",302846758,15955
"269","skipnho",63602976,"skipnhoRigena",302846762,15955
"270","skipnho",63602976,"skipnhoBigD",303448531,15955
"271","skipnho",63602976,"skipnhoAlliance",303448535,15955
"272","skipnho",63602976,"skipnhoFini",303560090,15955
"273","skipnho",63602976,"skipnhoMm",303560094,15955
"274","skipnho",63602976,"skipnhoGreeen",303634390,15955
"275","skipnho",63602976,"skipnhoTakeover",303634565,15955
"276","skipnho",63602976,"skipnhoDead",303825371,15955
"277","skipnho",63602976,"skipnhoEmergency",303825380,15955
"278","skipnho",63602976,"skipnhoGhost",303825419,15955
"279","skipnho",63602976,"skipnhoIvoted",303825460,15955
"280","skipnho",63602976,"skipnhoSub",188683,24129
"281","skipnho",63602976,"skipnhoGold",177631,24130
"282","doublelift",40017619,"liftHUH",31784,4747
"283","doublelift",40017619,"liftSalt",56798,4747
"284","doublelift",40017619,"liftTrash",56799,4747
"285","doublelift",40017619,"lift2can",64812,4747
"286","doublelift",40017619,"liftRage",71576,4747
"287","doublelift",40017619,"liftH",71579,4747
"288","doublelift",40017619,"liftW",96339,4747
"289","doublelift",40017619,"liftLUL",121969,4747
"290","doublelift",40017619,"liftGasm",123287,4747
"291","doublelift",40017619,"liftHey",127420,4747
"292","doublelift",40017619,"liftWelcome",128257,4747
"293","doublelift",40017619,"liftVayne",128542,4747
"294","doublelift",40017619,"lift1",128543,4747
"295","doublelift",40017619,"lift2",128544,4747
"296","doublelift",40017619,"lift3",128545,4747
"297","doublelift",40017619,"lift4",128546,4747
"298","doublelift",40017619,"liftBoosted",140646,4747
"299","doublelift",40017619,"liftHi",140647,4747
"300","doublelift",40017619,"liftThinking",140648,4747
"301","doublelift",40017619,"liftWeeb",140764,4747
"302","doublelift",40017619,"liftBot",140765,4747
"303","doublelift",40017619,"liftP",204298,4747
"304","doublelift",40017619,"liftL",204299,4747
"305","doublelift",40017619,"liftGasm",204300,4747
"306","doublelift",40017619,"liftR",596854,4747
"307","doublelift",40017619,"liftF",695118,4747
"308","doublelift",40017619,"liftPoggers",695126,4747
"309","doublelift",40017619,"liftX",695132,4747
"310","doublelift",40017619,"liftWow",1307723,4747
"311","doublelift",40017619,"liftEZ",1307724,4747
"312","doublelift",40017619,"liftHYPERS",1307730,4747
"313","doublelift",40017619,"liftMonka",1307731,4747
"314","doublelift",40017619,"liftThonk",1307732,4747
"315","doublelift",40017619,"liftG",204301,32306
"316","sovietwomble",67802451,"wombleEmote",68280,14907
"317","sovietwomble",67802451,"womblePew",72420,14907
"318","sovietwomble",67802451,"wombleBored",74181,14907
"319","sovietwomble",67802451,"wombleFine",74182,14907
"320","sovietwomble",67802451,"wombleShocked",74261,14907
"321","sovietwomble",67802451,"wombleTouchy",78162,14907
"322","sovietwomble",67802451,"wombleShoots",79125,14907
"323","sovietwomble",67802451,"wombleDrunk",79127,14907
"324","sovietwomble",67802451,"wombleSurrender",79133,14907
"325","sovietwomble",67802451,"wombleNepgasm",83522,14907
"326","sovietwomble",67802451,"wombleSpace",90072,14907
"327","sovietwomble",67802451,"wombleSad",90073,14907
"328","sovietwomble",67802451,"wombleSpacing",108099,14907
"329","sovietwomble",67802451,"wombleLulu",108100,14907
"330","sovietwomble",67802451,"wombleGlobul",165886,14907
"331","sovietwomble",67802451,"wombleHello",302105996,14907
"332","sovietwomble",67802451,"wombleLol",302106006,14907
"333","sovietwomble",67802451,"wombleFishing",302106011,14907
"334","sovietwomble",67802451,"wombleShoe",302106020,14907
"335","sovietwomble",67802451,"wombleLuluBait",302106027,14907
"336","sovietwomble",67802451,"wombleNemo",302106031,14907
"337","sovietwomble",67802451,"wombleDory",302106034,14907
"338","sovietwomble",67802451,"wombleHappy",302106060,14907
"339","sovietwomble",67802451,"wombleRant",302106066,14907
"340","sovietwomble",67802451,"wombleRee",302106070,14907
"341","sovietwomble",67802451,"wombleShock",302106075,14907
"342","sovietwomble",67802451,"wombleShrug",302106084,14907
"343","sovietwomble",67802451,"wombleStrong",302106093,14907
"344","sovietwomble",67802451,"wombleGun",302106097,14907
"345","sovietwomble",67802451,"wombleHype",302106102,14907
"346","sovietwomble",67802451,"wombleCoffee",302106118,14907
"347","sovietwomble",67802451,"wombleLove",302106128,14907
"348","sovietwomble",67802451,"wombleNade",302106134,14907
"349","sovietwomble",67802451,"wombleHug",302106153,14907
"350","sovietwomble",67802451,"wombleSynth",302106222,14907
"351","sypherpk",32140000,"sypherW",169655,12856
"352","sypherpk",32140000,"sypherAW",829096,12856
"353","sypherpk",32140000,"sypherEZ",829102,12856
"354","sypherpk",32140000,"sypherBLIND",829106,12856
"355","sypherpk",32140000,"sypherAIM",829108,12856
"356","sypherpk",32140000,"sypherCOOL",829111,12856
"357","sypherpk",32140000,"sypherHAIR",829112,12856
"358","sypherpk",32140000,"sypherBOB",829119,12856
"359","sypherpk",32140000,"sypherS",829334,12856
"360","sypherpk",32140000,"sypherBEG",854131,12856
"361","sypherpk",32140000,"sypherCHOKE",854134,12856
"362","sypherpk",32140000,"sypherLAW",854141,12856
"363","sypherpk",32140000,"sypherBB",854150,12856
"364","sypherpk",32140000,"sypherFEELS",1370400,12856
"365","sypherpk",32140000,"sypherPRIME",1370402,12856
"366","sypherpk",32140000,"sypherRAGE",1370404,12856
"367","sypherpk",32140000,"sypherWAVE",1370405,12856
"368","sypherpk",32140000,"sypherQT",1393107,12856
"369","sypherpk",32140000,"sypherSNIPE",1551559,12856
"370","sypherpk",32140000,"sypherD",1551753,12856
"371","sypherpk",32140000,"sypherLUL",1551757,12856
"372","sypherpk",32140000,"sypherBITS",1551758,12856
"373","sypherpk",32140000,"sypherNOTES",1551760,12856
"374","sypherpk",32140000,"sypherSUB",1733728,12856
"375","sypherpk",32140000,"sypherTHINK",1925034,12856
"376","sypherpk",32140000,"sypherTOXIC",1925036,12856
"377","sypherpk",32140000,"sypherPOGGIES",1925037,12856
"378","sypherpk",32140000,"sypherGIFT",1933992,12856
"379","sypherpk",32140000,"sypherY",2086639,12856
"380","sypherpk",32140000,"sypherLATE",300120824,12856
"381","sypherpk",32140000,"sypherDINO",300120827,12856
"382","sypherpk",32140000,"sypherOOF",300121076,12856
"383","sypherpk",32140000,"sypherHYPE",300121079,12856
"384","sypherpk",32140000,"sypherIQ",300121081,12856
"385","sypherpk",32140000,"sypherBABE",300121085,12856
"386","sypherpk",32140000,"sypherYT",300121086,12856
"387","sypherpk",32140000,"sypherDAB",300121103,12856
"388","sypherpk",32140000,"sypherCAW2",300164830,12856
"389","sypherpk",32140000,"sypherC",300168326,12856
"390","sypherpk",32140000,"sypherKNIFE",300925765,12856
"391","sypherpk",32140000,"sypherLOVE",301037199,12856
"392","sypherpk",32140000,"sypherHOWDY",301037368,12856
"393","sypherpk",32140000,"sypherAEGON",301267314,12856
"394","sypherpk",32140000,"sypherAIKO",301267317,12856
"395","sypherpk",32140000,"sypherYUNA",301267318,12856
"396","sypherpk",32140000,"sypherHI",301267369,12856
"397","sypherpk",32140000,"sypherDAB2",301267373,12856
"398","sypherpk",32140000,"sypherREE",301267376,12856
"399","sypherpk",32140000,"sypherSIP",301267397,12856
"400","sypherpk",32140000,"sypherYUNA2",301589527,12856
"401","sypherpk",32140000,"sypherYEP",301847981,12856
"402","sypherpk",32140000,"sypherCLOWN",302302065,12856
"403","sypherpk",32140000,"sypherMASK",302678658,12856
"404","sypherpk",32140000,"sypherLASER",302682002,12856
"405","sypherpk",32140000,"sypherMUMMY",303882688,12856
"406","sypherpk",32140000,"sypherPUMPKIN",303882696,12856
"407","sypherpk",32140000,"sypherWITCH",303882728,12856
"408","sypherpk",32140000,"sypherLOVE2",303882754,12856
"409","sypherpk",32140000,"sypherSKULL",303884249,12856
"410","sypherpk",32140000,"sypherSIP2",303884496,12856
"411","sypherpk",32140000,"sypherGOLD",300925786,26020
"412","sypherpk",32140000,"sypherSELLOUT",1925033,26021
"413","alanzoka",38244180,"alanzAYAYA",301282605,2927
"414","alanzoka",38244180,"alanzAmor",301282607,2927
"415","alanzoka",38244180,"alanzAP",301282609,2927
"416","alanzoka",38244180,"alanzBAN",301282611,2927
"417","alanzoka",38244180,"alanzCafe",301282619,2927
"418","alanzoka",38244180,"alanzCego",301282620,2927
"419","alanzoka",38244180,"alanzComida",301282624,2927
"420","alanzoka",38244180,"alanzCon",301282631,2927
"421","alanzoka",38244180,"alanzCrise",301282633,2927
"422","alanzoka",38244180,"alanzD",301282634,2927
"423","alanzoka",38244180,"alanzDe",301282636,2927
"424","alanzoka",38244180,"alanzDerp",301282638,2927
"425","alanzoka",38244180,"alanzDez",301282639,2927
"426","alanzoka",38244180,"alanzEx",301282640,2927
"427","alanzoka",38244180,"alanzFP",301282644,2927
"428","alanzoka",38244180,"alanzFarpas",301282646,2927
"429","alanzoka",38244180,"alanzFofo",301282647,2927
"430","alanzoka",38244180,"alanz18",301282660,2927
"431","alanzoka",38244180,"alanzBobo",301282663,2927
"432","alanzoka",38244180,"alanzC",301282665,2927
"433","alanzoka",38244180,"alanzGala",301282667,2927
"434","alanzoka",38244180,"alanzGift",301282669,2927
"435","alanzoka",38244180,"alanzGordo",301282671,2927
"436","alanzoka",38244180,"alanzGorfo",301282673,2927
"437","alanzoka",38244180,"alanzGringo",301282676,2927
"438","alanzoka",38244180,"alanzHey",301282678,2927
"439","alanzoka",38244180,"alanzHype",301282680,2927
"440","alanzoka",38244180,"alanzL",301282684,2927
"441","alanzoka",38244180,"alanzLUL",301282685,2927
"442","alanzoka",38244180,"alanzLag",301282687,2927
"443","alanzoka",38244180,"alanzMaethe",301282704,2927
"444","alanzoka",38244180,"alanzLoot",301282708,2927
"445","alanzoka",38244180,"alanzIgnore",301282712,2927
"446","alanzoka",38244180,"alanzNinja",301282714,2927
"447","alanzoka",38244180,"alanzNote",301282720,2927
"448","alanzoka",38244180,"alanzOO",301282723,2927
"449","alanzoka",38244180,"alanzP",301282727,2927
"450","alanzoka",38244180,"alanzPOP",301282728,2927
"451","alanzoka",38244180,"alanzPuzzle",301282735,2927
"452","alanzoka",38244180,"alanzQ",301282739,2927
"453","alanzoka",38244180,"alanzR",301282741,2927
"454","alanzoka",38244180,"alanzReza",301282747,2927
"455","alanzoka",38244180,"alanzSad",301282749,2927
"456","alanzoka",38244180,"alanzSTOP",301282754,2927
"457","alanzoka",38244180,"alanzSensual",301282755,2927
"458","alanzoka",38244180,"alanzShrug",301282758,2927
"459","alanzoka",38244180,"alanzSmart",301282759,2927
"460","alanzoka",38244180,"alanzTa",301282763,2927
"461","alanzoka",38244180,"alanzTenso",301282765,2927
"462","alanzoka",38244180,"alanzY",301282768,2927
"463","alanzoka",38244180,"alanzSup",301282773,2927
"464","alanzoka",38244180,"alanzRUN",301282776,2927
"465","alanzoka",38244180,"alanzRAID",301282779,2927
"466","alanzoka",38244180,"alanzS",301282813,2927
"467","alanzoka",38244180,"alanzThink",301282818,2927
"468","alanzoka",38244180,"alanzM",302668180,2927
"469","alanzoka",38244180,"alanzCadeira",302668190,2927
"470","alanzoka",38244180,"alanzLurk",302668200,2927
"471","alanzoka",38244180,"alanzMask",302668244,2927
"472","alanzoka",38244180,"alanzSusto",302760502,2927
"473","alanzoka",38244180,"alanzConf",301282626,40476
"474","alanzoka",38244180,"alanzHug",301282629,40477
"475","auronplay",459331509,"auronGato",300809835,300495615
"476","auronplay",459331509,"auronFrederick",300809844,300495615
"477","auronplay",459331509,"auronRodolfo",300809868,300495615
"478","auronplay",459331509,"auronCALVO",300885151,300495615
"479","auronplay",459331509,"auronCERDO",300885154,300495615
"480","auronplay",459331509,"auronPABLO",300885156,300495615
"481","auronplay",459331509,"auronRodoamor",301366912,300495615
"482","auronplay",459331509,"auronTriste",301367068,300495615
"483","auronplay",459331509,"auronSad",301371848,300495615
"484","auronplay",459331509,"auronWtf",301371850,300495615
"485","auronplay",459331509,"auronHappy",301371852,300495615
"486","auronplay",459331509,"auronNO",301427704,300495615
"487","auronplay",459331509,"auronREZO",301427706,300495615
"488","auronplay",459331509,"auronSI",301427707,300495615
"489","auronplay",459331509,"auronSIRENA",301427708,300495615
"490","auronplay",459331509,"auronFREDE",301427709,300495615
"491","auronplay",459331509,"auronGUS",301427713,300495615
"492","auronplay",459331509,"auronLUIS",301427715,300495615
"493","auronplay",459331509,"auronTERRA",301427717,300495615
"494","auronplay",459331509,"auronZUMO",301427720,300495615
"495","auronplay",459331509,"auronCattt",301804347,300495615
"496","auronplay",459331509,"auronAngry",301804356,300495615
"497","auronplay",459331509,"auronXd",301804366,300495615
"498","auronplay",459331509,"auronDead",301813868,300495615
"499","auronplay",459331509,"auronAtaud",301813870,300495615
"500","auronplay",459331509,"auronEnfado",301813874,300495615
"501","auronplay",459331509,"auronCryyy",301813877,300495615
"502","auronplay",459331509,"auronJapi",301813880,300495615
"503","auronplay",459331509,"auronMiedo",301813883,300495615
"504","auronplay",459331509,"auronRisa",301813885,300495615
"505","auronplay",459331509,"auronEnfadao",301835871,300495615
"506","auronplay",459331509,"auronFbi",301835875,300495615
"507","auronplay",459331509,"auronMmmmm",301835877,300495615
"508","auronplay",459331509,"auronSnifff",301835879,300495615
"509","auronplay",459331509,"auronIq0",301835886,300495615
"510","auronplay",459331509,"auron1600iq",301835887,300495615
"511","auronplay",459331509,"auronGg",301835888,300495615
"512","auronplay",459331509,"auronFbbbbbi",301835889,300495615
"513","auronplay",459331509,"auronAgua",301835891,300495615
"514","auronplay",459331509,"auronEstres",301835895,300495615
"515","auronplay",459331509,"auronWc",301835901,300495615
"516","auronplay",459331509,"auronByebye",301835903,300495615
"517","auronplay",459331509,"auronCalbo",301845053,300495615
"518","auronplay",459331509,"auronAtauddd",301845064,300495615
"519","auronplay",459331509,"auronAaahhhh",301845071,300495615
"520","auronplay",459331509,"auronAuronkryyy",301969367,300495615
"521","auronplay",459331509,"auronAuronooooo",301969370,300495615
"522","auronplay",459331509,"auronHURT",302084170,300495615
"523","auronplay",459331509,"auronAll",302084175,300495615
"524","auronplay",459331509,"auronColours",302084180,300495615
"525","auronplay",459331509,"auronSuaveee",302347168,300495615
"526","auronplay",459331509,"auronEeehhhh",302347175,300495615
"527","auronplay",459331509,"auronTem",302347183,300495615
"528","auronplay",459331509,"auronAzo",302347186,300495615
"529","auronplay",459331509,"auronPamihamb",302347189,300495615
"530","auronplay",459331509,"auronEnsalada",302347192,300495615
"531","auronplay",459331509,"auronAaaaahhh",302347198,300495615
"532","auronplay",459331509,"auronAparta",302347222,300495615
"533","auronplay",459331509,"auronDancing",302347224,300495615
"534","auronplay",459331509,"auronEfe",302347239,300495615
"535","auronplay",459331509,"auronRODOLFOHD",300885485,300495616
"536","timthetatman",36769016,"tatChair",8408,1159
"537","timthetatman",36769016,"tatPreach",16247,1159
"538","timthetatman",36769016,"tatW",54495,1159
"539","timthetatman",36769016,"tatPretty",60643,1159
"540","timthetatman",36769016,"tatMesa",86639,1159
"541","timthetatman",36769016,"tatSuh",87756,1159
"542","timthetatman",36769016,"tatOshi",89232,1159
"543","timthetatman",36769016,"tatPik",92258,1159
"544","timthetatman",36769016,"tatY",97067,1159
