"","channel","channel_id","game_ID","live_or_not","viewer_count","language","request_time","start_time"
"4","auronplay",459331509,509658,"live",45971,"es","2020-10-12 04:37:21","2020-10-11 15:18:12"
"5","auronplay",459331509,509658,"live",50086,"es","2020-10-12 04:44:46","2020-10-11 15:18:12"
"6","auronplay",459331509,509658,"live",50086,"es","2020-10-12 04:47:22","2020-10-11 15:18:12"
"7","auronplay",459331509,509658,"live",54061,"es","2020-10-12 04:54:47","2020-10-11 15:18:12"
"8","auronplay",459331509,509658,"live",54061,"es","2020-10-12 04:57:22","2020-10-11 15:18:12"
"9","auronplay",459331509,509658,"live",59300,"es","2020-10-12 05:04:47","2020-10-11 15:18:12"
"10","auronplay",459331509,509658,"live",61455,"es","2020-10-12 05:07:22","2020-10-11 15:18:12"
"11","auronplay",459331509,509658,"live",62802,"es","2020-10-12 05:14:48","2020-10-11 15:18:12"
"12","auronplay",459331509,509658,"live",62802,"es","2020-10-12 05:17:23","2020-10-11 15:18:12"
"13","auronplay",459331509,509658,"live",69941,"es","2020-10-12 05:24:48","2020-10-11 15:18:12"
"14","auronplay",459331509,509658,"live",69941,"es","2020-10-12 05:27:23","2020-10-11 15:18:12"
"15","auronplay",459331509,509658,"live",71984,"es","2020-10-12 05:34:48","2020-10-11 15:18:12"
"16","auronplay",459331509,509658,"live",71984,"es","2020-10-12 05:37:24","2020-10-11 15:18:12"
"17","auronplay",459331509,509658,"live",76272,"es","2020-10-12 05:44:49","2020-10-11 15:18:12"
"18","auronplay",459331509,509658,"live",77887,"es","2020-10-12 05:47:24","2020-10-11 15:18:12"
"19","auronplay",459331509,509658,"live",81934,"es","2020-10-12 05:54:49","2020-10-11 15:18:12"
"20","auronplay",459331509,509658,"live",81934,"es","2020-10-12 05:57:25","2020-10-11 15:18:12"
"21","auronplay",459331509,509658,"live",82417,"es","2020-10-12 06:04:49","2020-10-11 15:18:12"
"22","auronplay",459331509,509658,"live",82417,"es","2020-10-12 06:07:25","2020-10-11 15:18:12"
"23","auronplay",459331509,509658,"live",82760,"es","2020-10-12 06:14:50","2020-10-11 15:18:12"
"24","auronplay",459331509,509658,"live",78172,"es","2020-10-12 06:17:25","2020-10-11 15:18:12"
"25","auronplay",459331509,509658,"live",80349,"es","2020-10-12 06:24:50","2020-10-11 15:18:12"
"26","auronplay",459331509,509658,"live",80349,"es","2020-10-12 06:27:26","2020-10-11 15:18:12"
"27","auronplay",459331509,509658,"live",83675,"es","2020-10-12 06:34:51","2020-10-11 15:18:12"
"28","auronplay",459331509,509658,"live",78758,"es","2020-10-12 06:37:26","2020-10-11 15:18:12"
"29","auronplay",459331509,509658,"live",84413,"es","2020-10-12 06:44:51","2020-10-11 15:18:12"
"30","auronplay",459331509,509658,"live",84413,"es","2020-10-12 06:47:26","2020-10-11 15:18:12"
"31","auronplay",459331509,509658,"live",88620,"es","2020-10-12 06:54:51","2020-10-11 15:18:12"
"32","auronplay",459331509,509658,"live",88620,"es","2020-10-12 06:57:27","2020-10-11 15:18:12"
"33","auronplay",459331509,509658,"live",91369,"es","2020-10-12 07:04:52","2020-10-11 15:18:12"
"34","auronplay",459331509,509658,"live",91369,"es","2020-10-12 07:07:27","2020-10-11 15:18:12"
"35","auronplay",459331509,509658,"live",94460,"es","2020-10-12 07:14:52","2020-10-11 15:18:12"
"36","auronplay",459331509,509658,"live",91749,"es","2020-10-12 07:17:28","2020-10-11 15:18:12"
"37","auronplay",459331509,509658,"live",94285,"es","2020-10-12 07:24:52","2020-10-11 15:18:12"
"38","auronplay",459331509,509658,"live",94285,"es","2020-10-12 07:27:28","2020-10-11 15:18:12"
"39","auronplay",459331509,509658,"live",99177,"es","2020-10-12 07:34:53","2020-10-11 15:18:12"
"40","auronplay",459331509,509658,"live",99177,"es","2020-10-12 07:37:28","2020-10-11 15:18:12"
"41","Cellbit",28579002,509658,"live",0,"pt","2020-10-12 09:27:32","2020-10-11 20:26:41"
"42","Cellbit",28579002,509658,"live",4974,"pt","2020-10-12 09:34:57","2020-10-11 20:26:41"
"43","Cellbit",28579002,509658,"live",7270,"pt","2020-10-12 09:37:33","2020-10-11 20:26:41"
"44","Cellbit",28579002,509658,"live",10445,"pt","2020-10-12 09:44:58","2020-10-11 20:26:41"
"45","Cellbit",28579002,509658,"live",11384,"pt","2020-10-12 09:47:33","2020-10-11 20:26:41"
"46","Cellbit",28579002,509658,"live",12028,"pt","2020-10-12 09:54:58","2020-10-11 20:26:41"
"47","Cellbit",28579002,509658,"live",12581,"pt","2020-10-12 09:57:34","2020-10-11 20:26:41"
"48","Cellbit",28579002,509658,"live",12861,"pt","2020-10-12 10:04:59","2020-10-11 20:26:41"
"49","Cellbit",28579002,509658,"live",13258,"pt","2020-10-12 10:07:34","2020-10-11 20:26:41"
"50","Cellbit",28579002,509658,"live",13851,"pt","2020-10-12 10:14:59","2020-10-11 20:26:41"
"51","Cellbit",28579002,509658,"live",14288,"pt","2020-10-12 10:17:34","2020-10-11 20:26:41"
"52","Cellbit",28579002,509658,"live",14662,"pt","2020-10-12 10:24:59","2020-10-11 20:26:41"
"53","Cellbit",28579002,509658,"live",14662,"pt","2020-10-12 10:27:35","2020-10-11 20:26:41"
"54","Cellbit",28579002,509658,"live",10509,"pt","2020-10-12 10:35:00","2020-10-11 21:29:37"
"55","Cellbit",28579002,509658,"live",11767,"pt","2020-10-12 10:37:35","2020-10-11 21:29:37"
"56","Cellbit",28579002,498557,"live",14314,"pt","2020-10-12 10:45:00","2020-10-11 21:29:37"
"57","Cellbit",28579002,498557,"live",14314,"pt","2020-10-12 10:47:36","2020-10-11 21:29:37"
"58","Cellbit",28579002,498557,"live",14781,"pt","2020-10-12 10:55:00","2020-10-11 21:29:37"
"59","Cellbit",28579002,498557,"live",14781,"pt","2020-10-12 10:57:36","2020-10-11 21:29:37"
"60","Cellbit",28579002,498557,"live",15844,"pt","2020-10-12 11:05:01","2020-10-11 21:29:37"
"61","Cellbit",28579002,498557,"live",15844,"pt","2020-10-12 11:07:36","2020-10-11 21:29:37"
"62","Cellbit",28579002,498557,"live",16179,"pt","2020-10-12 11:15:01","2020-10-11 21:29:37"
"63","Cellbit",28579002,498557,"live",16179,"pt","2020-10-12 11:17:37","2020-10-11 21:29:37"
"64","Cellbit",28579002,498557,"live",16660,"pt","2020-10-12 11:25:02","2020-10-11 21:29:37"
"65","Cellbit",28579002,498557,"live",17033,"pt","2020-10-12 11:27:37","2020-10-11 21:29:37"
"66","Cellbit",28579002,498557,"live",17033,"pt","2020-10-12 11:35:02","2020-10-11 21:29:37"
"67","Cellbit",28579002,498557,"live",17398,"pt","2020-10-12 11:37:37","2020-10-11 21:29:37"
"68","Cellbit",28579002,498557,"live",17047,"pt","2020-10-12 11:45:02","2020-10-11 21:29:37"
"69","Cellbit",28579002,498557,"live",17047,"pt","2020-10-12 11:47:38","2020-10-11 21:29:37"
"70","Cellbit",28579002,497044,"live",17508,"pt","2020-10-12 11:55:03","2020-10-11 21:29:37"
"71","Cellbit",28579002,497044,"live",17508,"pt","2020-10-12 11:57:38","2020-10-11 21:29:37"
"72","Cellbit",28579002,497044,"live",17110,"pt","2020-10-12 12:05:03","2020-10-11 21:29:37"
"73","Cellbit",28579002,497044,"live",17110,"pt","2020-10-12 12:07:38","2020-10-11 21:29:37"
"74","Cellbit",28579002,497044,"live",17110,"pt","2020-10-12 12:15:03","2020-10-11 21:29:37"
"75","Cellbit",28579002,497044,"live",17110,"pt","2020-10-12 12:17:39","2020-10-11 21:29:37"
"76","Cellbit",28579002,497044,"live",17110,"pt","2020-10-12 12:25:04","2020-10-11 21:29:37"
"77","Cellbit",28579002,497044,"live",17110,"pt","2020-10-12 12:27:39","2020-10-11 21:29:37"
"78","Cellbit",28579002,497044,"live",16670,"pt","2020-10-12 12:35:04","2020-10-11 21:29:37"
"79","Cellbit",28579002,497044,"live",16670,"pt","2020-10-12 12:37:40","2020-10-11 21:29:37"
"80","Cellbit",28579002,497044,"live",16670,"pt","2020-10-12 12:45:05","2020-10-11 21:29:37"
"81","Cellbit",28579002,497044,"live",17084,"pt","2020-10-12 12:47:40","2020-10-11 21:29:37"
"82","Cellbit",28579002,497044,"live",17084,"pt","2020-10-12 12:55:05","2020-10-11 21:29:37"
"83","Cellbit",28579002,509658,"live",17084,"pt","2020-10-12 12:57:40","2020-10-11 21:29:37"
"84","Cellbit",28579002,5546,"live",16694,"pt","2020-10-12 13:05:05","2020-10-11 21:29:37"
"85","Cellbit",28579002,5546,"live",17308,"pt","2020-10-12 13:07:41","2020-10-11 21:29:37"
"86","Cellbit",28579002,5546,"live",17730,"pt","2020-10-12 13:15:06","2020-10-11 21:29:37"
"87","Cellbit",28579002,5546,"live",17730,"pt","2020-10-12 13:17:41","2020-10-11 21:29:37"
"88","Cellbit",28579002,5546,"live",18744,"pt","2020-10-12 13:25:06","2020-10-11 21:29:37"
"89","Cellbit",28579002,5546,"live",18744,"pt","2020-10-12 13:27:41","2020-10-11 21:29:37"
"90","Cellbit",28579002,5546,"live",19287,"pt","2020-10-12 13:35:06","2020-10-11 21:29:37"
"91","Cellbit",28579002,5546,"live",19767,"pt","2020-10-12 13:37:42","2020-10-11 21:29:37"
"92","Cellbit",28579002,1029754927,"live",19767,"pt","2020-10-12 13:45:07","2020-10-11 21:29:37"
"93","Cellbit",28579002,1029754927,"live",19767,"pt","2020-10-12 13:47:42","2020-10-11 21:29:37"
"94","Cellbit",28579002,1029754927,"live",19767,"pt","2020-10-12 13:55:07","2020-10-11 21:29:37"
"95","Cellbit",28579002,1029754927,"live",19767,"pt","2020-10-12 13:57:43","2020-10-11 21:29:37"
"96","Cellbit",28579002,1029754927,"live",19191,"pt","2020-10-12 14:05:07","2020-10-11 21:29:37"
"97","Cellbit",28579002,1029754927,"live",19191,"pt","2020-10-12 14:07:43","2020-10-11 21:29:37"
"98","Cellbit",28579002,1029754927,"live",19191,"pt","2020-10-12 14:15:08","2020-10-11 21:29:37"
"99","Cellbit",28579002,1029754927,"live",18786,"pt","2020-10-12 14:17:43","2020-10-11 21:29:37"
"100","Cellbit",28579002,1029754927,"live",18786,"pt","2020-10-12 14:25:08","2020-10-11 21:29:37"
"101","Cellbit",28579002,1029754927,"live",18347,"pt","2020-10-12 14:27:44","2020-10-11 21:29:37"
"102","Cellbit",28579002,1029754927,"live",18217,"pt","2020-10-12 14:35:09","2020-10-11 21:29:37"
"103","Cellbit",28579002,1029754927,"live",18217,"pt","2020-10-12 14:37:44","2020-10-11 21:29:37"
"104","Cellbit",28579002,1029754927,"live",18217,"pt","2020-10-12 14:45:09","2020-10-11 21:29:37"
"105","Cellbit",28579002,1029754927,"live",18217,"pt","2020-10-12 14:47:44","2020-10-11 21:29:37"
"106","Cellbit",28579002,509658,"live",18588,"pt","2020-10-12 14:55:09","2020-10-11 21:29:37"
"107","Cellbit",28579002,509658,"live",18588,"pt","2020-10-12 14:57:45","2020-10-11 21:29:37"
"108","ChicaLive",70661496,33214,"live",2539,"en","2020-10-12 14:45:09","2020-10-12 01:38:27"
"109","ChicaLive",70661496,33214,"live",2351,"en","2020-10-12 14:47:44","2020-10-12 01:38:27"
"110","ChicaLive",70661496,33214,"live",2514,"en","2020-10-12 14:55:09","2020-10-12 01:38:27"
"111","ChicaLive",70661496,33214,"live",2589,"en","2020-10-12 14:57:45","2020-10-12 01:38:27"
"112","ChicaLive",70661496,33214,"live",2952,"en","2020-10-12 15:05:10","2020-10-12 01:38:27"
"113","ChicaLive",70661496,33214,"live",2874,"en","2020-10-12 15:07:46","2020-10-12 01:38:27"
"114","ChicaLive",70661496,33214,"live",2970,"en","2020-10-12 15:15:10","2020-10-12 01:38:27"
"115","ChicaLive",70661496,33214,"live",2970,"en","2020-10-12 15:17:46","2020-10-12 01:38:27"
"116","ChicaLive",70661496,33214,"live",3000,"en","2020-10-12 15:25:10","2020-10-12 01:38:27"
"117","ChicaLive",70661496,33214,"live",3116,"en","2020-10-12 15:27:47","2020-10-12 01:38:27"
"118","ChicaLive",70661496,33214,"live",3320,"en","2020-10-12 15:35:11","2020-10-12 01:38:27"
"119","ChicaLive",70661496,33214,"live",3406,"en","2020-10-12 15:37:47","2020-10-12 01:38:27"
"120","ChicaLive",70661496,33214,"live",3237,"en","2020-10-12 15:45:11","2020-10-12 01:38:27"
"121","ChicaLive",70661496,33214,"live",3386,"en","2020-10-12 15:47:48","2020-10-12 01:38:27"
"122","ChicaLive",70661496,33214,"live",3258,"en","2020-10-12 15:55:12","2020-10-12 01:38:27"
"123","ChicaLive",70661496,33214,"live",3334,"en","2020-10-12 15:57:48","2020-10-12 01:38:27"
"124","ChicaLive",70661496,33214,"live",3523,"en","2020-10-12 16:05:12","2020-10-12 01:38:27"
"125","ChicaLive",70661496,33214,"live",3680,"en","2020-10-12 16:07:48","2020-10-12 01:38:27"
"126","ChicaLive",70661496,33214,"live",3563,"en","2020-10-12 16:15:12","2020-10-12 01:38:27"
"127","ChicaLive",70661496,33214,"live",3465,"en","2020-10-12 16:17:49","2020-10-12 01:38:27"
"128","ChicaLive",70661496,33214,"live",3543,"en","2020-10-12 16:25:13","2020-10-12 01:38:27"
"129","ChicaLive",70661496,33214,"live",3543,"en","2020-10-12 16:27:49","2020-10-12 01:38:27"
"130","ChicaLive",70661496,33214,"live",3543,"en","2020-10-12 16:35:13","2020-10-12 01:38:27"
"131","ChicaLive",70661496,33214,"live",3447,"en","2020-10-12 16:37:49","2020-10-12 01:38:27"
"132","ChicaLive",70661496,33214,"live",3254,"en","2020-10-12 16:45:14","2020-10-12 01:38:27"
"133","ChicaLive",70661496,33214,"live",3363,"en","2020-10-12 16:47:50","2020-10-12 01:38:27"
"134","ChicaLive",70661496,33214,"live",3515,"en","2020-10-12 16:55:14","2020-10-12 01:38:27"
"135","ChicaLive",70661496,33214,"live",4237,"en","2020-10-12 16:57:50","2020-10-12 01:38:27"
"136","ChicaLive",70661496,33214,"live",6974,"en","2020-10-12 17:05:14","2020-10-12 01:38:27"
"137","ChicaLive",70661496,33214,"live",6721,"en","2020-10-12 17:07:51","2020-10-12 01:38:27"
"138","ChicaLive",70661496,33214,"live",6424,"en","2020-10-12 17:15:15","2020-10-12 01:38:27"
"139","ChicaLive",70661496,33214,"live",6424,"en","2020-10-12 17:17:51","2020-10-12 01:38:27"
"140","ChicaLive",70661496,33214,"live",6093,"en","2020-10-12 17:25:15","2020-10-12 01:38:27"
"141","ChicaLive",70661496,33214,"live",6093,"en","2020-10-12 17:27:51","2020-10-12 01:38:27"
"142","ChicaLive",70661496,33214,"live",5271,"en","2020-10-12 17:35:15","2020-10-12 01:38:27"
"143","ChicaLive",70661496,33214,"live",5108,"en","2020-10-12 17:37:52","2020-10-12 01:38:27"
"144","ChicaLive",70661496,33214,"live",4567,"en","2020-10-12 17:45:16","2020-10-12 01:38:27"
"145","ChicaLive",70661496,33214,"live",4567,"en","2020-10-12 17:47:52","2020-10-12 01:38:27"
"146","ChicaLive",70661496,33214,"live",4567,"en","2020-10-12 17:55:16","2020-10-12 01:38:27"
"147","ChicaLive",70661496,33214,"live",4737,"en","2020-10-12 17:57:52","2020-10-12 01:38:27"
"148","ChicaLive",70661496,33214,"live",4737,"en","2020-10-12 18:05:16","2020-10-12 01:38:27"
"149","ChicaLive",70661496,33214,"live",4900,"en","2020-10-12 18:07:53","2020-10-12 01:38:27"
"150","ChicaLive",70661496,33214,"live",4326,"en","2020-10-12 18:15:17","2020-10-12 01:38:27"
"151","ChicaLive",70661496,33214,"live",4326,"en","2020-10-12 18:17:53","2020-10-12 01:38:27"
"152","ChicaLive",70661496,33214,"live",4215,"en","2020-10-12 18:25:17","2020-10-12 01:38:27"
"153","ChicaLive",70661496,33214,"live",4310,"en","2020-10-12 18:27:53","2020-10-12 01:38:27"
"154","ChicaLive",70661496,33214,"live",4479,"en","2020-10-12 18:35:18","2020-10-12 01:38:27"
"155","ChicaLive",70661496,33214,"live",4479,"en","2020-10-12 18:37:54","2020-10-12 01:38:27"
"156","ChicaLive",70661496,33214,"live",4208,"en","2020-10-12 18:45:18","2020-10-12 01:38:27"
"157","ChicaLive",70661496,33214,"live",4208,"en","2020-10-12 18:47:54","2020-10-12 01:38:27"
"158","ChicaLive",70661496,33214,"live",4202,"en","2020-10-12 18:55:18","2020-10-12 01:38:27"
"159","ChicaLive",70661496,33214,"live",4336,"en","2020-10-12 18:57:55","2020-10-12 01:38:27"
"160","ChicaLive",70661496,510218,"live",3628,"en","2020-10-12 19:05:19","2020-10-12 01:38:27"
"161","ChicaLive",70661496,510218,"live",3628,"en","2020-10-12 19:07:55","2020-10-12 01:38:27"
"162","ChicaLive",70661496,510218,"live",2909,"en","2020-10-12 19:15:19","2020-10-12 01:38:27"
"163","Dyrus",30080751,513181,"live",75,"en","2020-10-11 23:57:12","2020-10-11 10:54:40"
"164","Dyrus",30080751,513181,"live",733,"en","2020-10-12 00:04:36","2020-10-11 10:54:40"
"165","Dyrus",30080751,513181,"live",797,"en","2020-10-12 00:07:12","2020-10-11 10:54:40"
"166","Dyrus",30080751,513181,"live",1080,"en","2020-10-12 00:14:37","2020-10-11 10:54:40"
"167","Dyrus",30080751,513181,"live",1080,"en","2020-10-12 00:17:12","2020-10-11 10:54:40"
"168","Dyrus",30080751,513181,"live",1168,"en","2020-10-12 00:24:37","2020-10-11 10:54:40"
"169","Dyrus",30080751,513181,"live",1273,"en","2020-10-12 00:27:13","2020-10-11 10:54:40"
"170","Dyrus",30080751,513181,"live",1436,"en","2020-10-12 00:34:37","2020-10-11 10:54:40"
"171","Dyrus",30080751,513181,"live",1548,"en","2020-10-12 00:37:13","2020-10-11 10:54:40"
"172","Dyrus",30080751,513181,"live",1587,"en","2020-10-12 00:44:38","2020-10-11 10:54:40"
"173","Dyrus",30080751,513181,"live",1746,"en","2020-10-12 00:47:13","2020-10-11 10:54:40"
"174","Dyrus",30080751,513181,"live",1987,"en","2020-10-12 00:54:38","2020-10-11 10:54:40"
"175","Dyrus",30080751,513181,"live",2122,"en","2020-10-12 00:57:14","2020-10-11 10:54:40"
"176","Dyrus",30080751,513181,"live",2186,"en","2020-10-12 01:04:38","2020-10-11 10:54:40"
"177","Dyrus",30080751,513181,"live",2132,"en","2020-10-12 01:07:14","2020-10-11 10:54:40"
"178","Dyrus",30080751,513181,"live",2194,"en","2020-10-12 01:14:39","2020-10-11 10:54:40"
"179","Dyrus",30080751,513181,"live",2126,"en","2020-10-12 01:17:14","2020-10-11 10:54:40"
"180","Dyrus",30080751,513181,"live",2083,"en","2020-10-12 01:24:39","2020-10-11 10:54:40"
"181","Dyrus",30080751,513181,"live",2083,"en","2020-10-12 01:27:15","2020-10-11 10:54:40"
"182","Dyrus",30080751,513181,"live",2127,"en","2020-10-12 01:34:39","2020-10-11 10:54:40"
"183","Dyrus",30080751,513181,"live",2127,"en","2020-10-12 01:37:15","2020-10-11 10:54:40"
"184","Dyrus",30080751,513181,"live",2210,"en","2020-10-12 01:44:40","2020-10-11 10:54:40"
"185","Dyrus",30080751,513181,"live",2419,"en","2020-10-12 01:47:15","2020-10-11 10:54:40"
"186","Dyrus",30080751,513181,"live",2419,"en","2020-10-12 01:54:40","2020-10-11 10:54:40"
"187","Dyrus",30080751,513181,"live",2470,"en","2020-10-12 01:57:16","2020-10-11 10:54:40"
"188","Dyrus",30080751,513181,"live",2548,"en","2020-10-12 02:04:40","2020-10-11 10:54:40"
"189","Dyrus",30080751,513181,"live",2548,"en","2020-10-12 02:07:16","2020-10-11 10:54:40"
"190","Dyrus",30080751,513181,"live",2550,"en","2020-10-12 02:14:41","2020-10-11 10:54:40"
"191","Dyrus",30080751,513181,"live",2550,"en","2020-10-12 02:17:16","2020-10-11 10:54:40"
"192","Dyrus",30080751,513181,"live",2550,"en","2020-10-12 02:24:41","2020-10-11 10:54:40"
"193","Dyrus",30080751,513181,"live",2487,"en","2020-10-12 02:27:17","2020-10-11 10:54:40"
"194","Dyrus",30080751,513181,"live",2538,"en","2020-10-12 02:34:41","2020-10-11 10:54:40"
"195","Dyrus",30080751,513181,"live",2538,"en","2020-10-12 02:37:17","2020-10-11 10:54:40"
"196","Dyrus",30080751,513181,"live",2530,"en","2020-10-12 02:44:42","2020-10-11 10:54:40"
"197","Dyrus",30080751,513181,"live",2659,"en","2020-10-12 02:47:17","2020-10-11 10:54:40"
"198","Dyrus",30080751,513181,"live",2851,"en","2020-10-12 02:54:42","2020-10-11 10:54:40"
"199","Dyrus",30080751,513181,"live",2851,"en","2020-10-12 02:57:18","2020-10-11 10:54:40"
"200","Dyrus",30080751,513181,"live",2874,"en","2020-10-12 03:04:42","2020-10-11 10:54:40"
"201","Dyrus",30080751,513181,"live",2874,"en","2020-10-12 03:07:18","2020-10-11 10:54:40"
"202","Dyrus",30080751,513181,"live",2963,"en","2020-10-12 03:14:43","2020-10-11 10:54:40"
"203","Dyrus",30080751,513181,"live",2889,"en","2020-10-12 03:17:19","2020-10-11 10:54:40"
"204","Dyrus",30080751,513181,"live",2969,"en","2020-10-12 03:24:43","2020-10-11 10:54:40"
"205","Dyrus",30080751,513181,"live",3049,"en","2020-10-12 03:27:19","2020-10-11 10:54:40"
"206","Dyrus",30080751,513181,"live",3168,"en","2020-10-12 03:34:43","2020-10-11 10:54:40"
"207","Dyrus",30080751,513181,"live",3168,"en","2020-10-12 03:37:19","2020-10-11 10:54:40"
"208","Dyrus",30080751,513181,"live",6930,"en","2020-10-12 03:44:44","2020-10-11 10:54:40"
"209","Dyrus",30080751,513181,"live",6930,"en","2020-10-12 03:47:20","2020-10-11 10:54:40"
"210","Dyrus",30080751,513181,"live",6080,"en","2020-10-12 03:54:44","2020-10-11 10:54:40"
"211","Dyrus",30080751,513181,"live",5839,"en","2020-10-12 03:57:20","2020-10-11 10:54:40"
"212","Dyrus",30080751,513181,"live",5682,"en","2020-10-12 04:04:45","2020-10-11 10:54:40"
"213","Dyrus",30080751,513181,"live",5682,"en","2020-10-12 04:07:20","2020-10-11 10:54:40"
"214","Dyrus",30080751,513181,"live",5558,"en","2020-10-12 04:14:45","2020-10-11 10:54:40"
"215","Dyrus",30080751,513181,"live",5687,"en","2020-10-12 04:17:21","2020-10-11 10:54:40"
"216","Dyrus",30080751,513181,"live",5687,"en","2020-10-12 04:24:46","2020-10-11 10:54:40"
"217","Dyrus",30080751,513181,"live",5687,"en","2020-10-12 04:27:21","2020-10-11 10:54:40"
"218","Dyrus",30080751,513181,"live",5564,"en","2020-10-12 04:34:46","2020-10-11 10:54:40"
"219","Dyrus",30080751,513181,"live",5564,"en","2020-10-12 04:37:21","2020-10-11 10:54:40"
"220","Dyrus",30080751,513181,"live",5423,"en","2020-10-12 04:44:47","2020-10-11 10:54:40"
"221","Dyrus",30080751,513181,"live",5423,"en","2020-10-12 04:47:22","2020-10-11 10:54:40"
"222","Dyrus",30080751,513181,"live",5423,"en","2020-10-12 04:54:47","2020-10-11 10:54:40"
"223","Dyrus",30080751,513181,"live",5423,"en","2020-10-12 04:57:22","2020-10-11 10:54:40"
"224","Dyrus",30080751,513181,"live",5423,"en","2020-10-12 05:04:47","2020-10-11 10:54:40"
"225","Dyrus",30080751,513181,"live",5423,"en","2020-10-12 05:07:22","2020-10-11 10:54:40"
"226","Dyrus",30080751,513181,"live",5083,"en","2020-10-12 05:14:48","2020-10-11 10:54:40"
"227","Dyrus",30080751,513181,"live",5083,"en","2020-10-12 05:17:23","2020-10-11 10:54:40"
"228","Dyrus",30080751,513181,"live",4793,"en","2020-10-12 05:24:48","2020-10-11 10:54:40"
"229","Dyrus",30080751,513181,"live",4793,"en","2020-10-12 05:27:23","2020-10-11 10:54:40"
"230","Dyrus",30080751,513181,"live",4562,"en","2020-10-12 05:34:48","2020-10-11 10:54:40"
"231","Dyrus",30080751,513181,"live",4562,"en","2020-10-12 05:37:24","2020-10-11 10:54:40"
"232","Dyrus",30080751,513181,"live",4294,"en","2020-10-12 05:44:49","2020-10-11 10:54:40"
"233","Dyrus",30080751,513181,"live",4198,"en","2020-10-12 05:47:24","2020-10-11 10:54:40"
"234","Dyrus",30080751,513181,"live",4093,"en","2020-10-12 05:54:49","2020-10-11 10:54:40"
"235","Dyrus",30080751,513181,"live",4093,"en","2020-10-12 05:57:25","2020-10-11 10:54:40"
"236","Dyrus",30080751,513181,"live",3983,"en","2020-10-12 06:04:50","2020-10-11 10:54:40"
"237","Dyrus",30080751,513181,"live",3983,"en","2020-10-12 06:07:25","2020-10-11 10:54:40"
"238","Dyrus",30080751,513181,"live",3770,"en","2020-10-12 06:14:50","2020-10-11 10:54:40"
"239","Dyrus",30080751,513181,"live",3770,"en","2020-10-12 06:17:25","2020-10-11 10:54:40"
"240","Dyrus",30080751,513181,"live",3692,"en","2020-10-12 06:24:50","2020-10-11 10:54:40"
"241","Dyrus",30080751,513181,"live",3692,"en","2020-10-12 06:27:26","2020-10-11 10:54:40"
"242","Dyrus",30080751,513181,"live",3603,"en","2020-10-12 06:34:51","2020-10-11 10:54:40"
"243","Dyrus",30080751,513181,"live",3603,"en","2020-10-12 06:37:26","2020-10-11 10:54:40"
"244","Dyrus",30080751,513181,"live",3277,"en","2020-10-12 06:44:51","2020-10-11 10:54:40"
"245","Dyrus",30080751,513181,"live",3362,"en","2020-10-12 06:47:27","2020-10-11 10:54:40"
"246","Dyrus",30080751,513181,"live",3362,"en","2020-10-12 06:54:51","2020-10-11 10:54:40"
"247","Dyrus",30080751,513181,"live",3362,"en","2020-10-12 06:57:27","2020-10-11 10:54:40"
"248","Dyrus",30080751,513181,"live",3265,"en","2020-10-12 07:04:52","2020-10-11 10:54:40"
"249","Dyrus",30080751,513181,"live",3265,"en","2020-10-12 07:07:27","2020-10-11 10:54:40"
"250","Dyrus",30080751,513181,"live",3265,"en","2020-10-12 07:14:52","2020-10-11 10:54:40"
"251","Dyrus",30080751,513181,"live",3265,"en","2020-10-12 07:17:28","2020-10-11 10:54:40"
"252","Dyrus",30080751,513181,"live",3148,"en","2020-10-12 07:24:52","2020-10-11 10:54:40"
"253","Dyrus",30080751,513181,"live",3148,"en","2020-10-12 07:27:28","2020-10-11 10:54:40"
"254","Dyrus",30080751,513181,"live",3148,"en","2020-10-12 07:34:53","2020-10-11 10:54:40"
"255","Dyrus",30080751,513181,"live",3148,"en","2020-10-12 07:37:28","2020-10-11 10:54:40"
"256","Dyrus",30080751,513181,"live",3078,"en","2020-10-12 07:44:53","2020-10-11 10:54:40"
"257","Dyrus",30080751,513181,"live",3078,"en","2020-10-12 07:47:29","2020-10-11 10:54:40"
"258","Dyrus",30080751,513181,"live",3078,"en","2020-10-12 07:54:54","2020-10-11 10:54:40"
"259","Dyrus",30080751,513181,"live",3010,"en","2020-10-12 07:57:29","2020-10-11 10:54:40"
"260","Dyrus",30080751,513181,"live",3010,"en","2020-10-12 08:04:54","2020-10-11 10:54:40"
"261","Dyrus",30080751,513181,"live",3010,"en","2020-10-12 08:07:29","2020-10-11 10:54:40"
"262","Dyrus",30080751,513181,"live",2946,"en","2020-10-12 08:14:54","2020-10-11 10:54:40"
"263","Dyrus",30080751,513181,"live",3005,"en","2020-10-12 08:17:30","2020-10-11 10:54:40"
"264","Dyrus",30080751,513181,"live",2928,"en","2020-10-12 08:24:55","2020-10-11 10:54:40"
"265","Dyrus",30080751,513181,"live",2822,"en","2020-10-12 08:27:30","2020-10-11 10:54:40"
"266","Dyrus",30080751,513181,"live",2959,"en","2020-10-12 08:34:55","2020-10-11 10:54:40"
"267","Dyrus",30080751,513181,"live",2959,"en","2020-10-12 08:37:31","2020-10-11 10:54:40"
"268","Dyrus",30080751,513181,"live",2951,"en","2020-10-12 08:44:56","2020-10-11 10:54:40"
"269","Dyrus",30080751,513181,"live",2951,"en","2020-10-12 08:47:31","2020-10-11 10:54:40"
